policy,timestep,cycle,consumer_pe,block_id,producer_pe,hit,stall_cycles,step_stall_cycles,transfer_hops,prefetched_hit
history_last,52,4040,46,57,57,False,44,44,11,False
history_last,52,4040,47,58,58,False,44,44,11,False
history_last,52,4040,48,59,59,False,44,44,11,False
history_last,52,4040,49,60,60,False,44,44,11,False
history_last,52,4040,50,61,61,False,44,44,11,False
history_last,52,4040,51,62,62,False,44,44,11,False
history_last,52,4040,52,63,63,False,44,44,11,False
history_last,52,4040,53,0,0,False,44,44,11,False
history_last,52,4040,54,1,1,False,44,44,11,False
history_last,52,4040,55,2,2,False,44,44,11,False
history_last,52,4040,56,3,3,False,44,44,11,False
history_last,52,4040,57,4,4,False,44,44,11,False
history_last,52,4040,58,5,5,False,44,44,11,False
history_last,52,4040,59,6,6,False,44,44,11,False
history_last,52,4040,60,7,7,False,44,44,11,False
history_last,52,4040,61,8,8,False,44,44,11,False
history_last,52,4040,62,9,9,False,44,44,11,False
history_last,52,4040,63,10,10,False,44,44,11,False
history_last,53,4088,0,10,10,False,40,40,10,False
history_last,53,4088,1,11,11,False,40,40,10,False
history_last,53,4088,2,12,12,False,40,40,10,False
history_last,53,4088,3,13,13,False,40,40,10,False
history_last,53,4088,4,14,14,False,40,40,10,False
history_last,53,4088,5,15,15,False,40,40,10,False
history_last,53,4088,6,16,16,False,40,40,10,False
history_last,53,4088,7,17,17,False,40,40,10,False
history_last,53,4088,8,18,18,False,40,40,10,False
history_last,53,4088,9,19,19,False,40,40,10,False
history_last,53,4088,10,20,20,False,40,40,10,False
history_last,53,4088,11,21,21,False,40,40,10,False
history_last,53,4088,12,22,22,False,40,40,10,False
history_last,53,4088,13,23,23,False,40,40,10,False
history_last,53,4088,14,24,24,False,40,40,10,False
history_last,53,4088,15,25,25,False,40,40,10,False
history_last,53,4088,16,26,26,False,40,40,10,False
history_last,53,4088,17,27,27,False,40,40,10,False
history_last,53,4088,18,28,28,False,40,40,10,False
history_last,53,4088,19,29,29,False,40,40,10,False
history_last,53,4088,20,30,30,False,40,40,10,False
history_last,53,4088,21,31,31,False,40,40,10,False
history_last,53,4088,22,32,32,False,40,40,10,False
history_last,53,4088,23,33,33,False,40,40,10,False
history_last,53,4088,24,34,34,False,40,40,10,False
history_last,53,4088,25,35,35,False,40,40,10,False
history_last,53,4088,26,36,36,False,40,40,10,False
history_last,53,4088,27,37,37,False,40,40,10,False
history_last,53,4088,28,38,38,False,40,40,10,False
history_last,53,4088,29,39,39,False,40,40,10,False
history_last,53,4088,30,40,40,False,40,40,10,False
history_last,53,4088,31,41,41,False,40,40,10,False
history_last,53,4088,32,42,42,False,40,40,10,False
history_last,53,4088,33,43,43,False,40,40,10,False
history_last,53,4088,34,44,44,False,40,40,10,False
history_last,53,4088,35,45,45,False,40,40,10,False
history_last,53,4088,36,46,46,False,40,40,10,False
history_last,53,4088,37,47,47,False,40,40,10,False
history_last,53,4088,38,48,48,False,40,40,10,False
history_last,53,4088,39,49,49,False,40,40,10,False
history_last,53,4088,40,50,50,False,40,40,10,False
history_last,53,4088,41,51,51,False,40,40,10,False
history_last,53,4088,42,52,52,False,40,40,10,False
history_last,53,4088,43,53,53,False,40,40,10,False
history_last,53,4088,44,54,54,False,40,40,10,False
history_last,53,4088,45,55,55,False,40,40,10,False
history_last,53,4088,46,56,56,False,40,40,10,False
history_last,53,4088,47,57,57,False,40,40,10,False
history_last,53,4088,48,58,58,False,40,40,10,False
history_last,53,4088,49,59,59,False,40,40,10,False
history_last,53,4088,50,60,60,False,40,40,10,False
history_last,53,4088,51,61,61,False,40,40,10,False
history_last,53,4088,52,62,62,False,40,40,10,False
history_last,53,4088,53,63,63,False,40,40,10,False
history_last,53,4088,54,0,0,False,40,40,10,False
history_last,53,4088,55,1,1,False,40,40,10,False
history_last,53,4088,56,2,2,False,40,40,10,False
history_last,53,4088,57,3,3,False,40,40,10,False
history_last,53,4088,58,4,4,False,40,40,10,False
history_last,53,4088,59,5,5,False,40,40,10,False
history_last,53,4088,60,6,6,False,40,40,10,False
history_last,53,4088,61,7,7,False,40,40,10,False
history_last,53,4088,62,8,8,False,40,40,10,False
history_last,53,4088,63,9,9,False,40,40,10,False
history_last,54,4132,0,9,9,False,36,36,9,False
history_last,54,4132,1,10,10,False,36,36,9,False
history_last,54,4132,2,11,11,False,36,36,9,False
history_last,54,4132,3,12,12,False,36,36,9,False
history_last,54,4132,4,13,13,False,36,36,9,False
history_last,54,4132,5,14,14,False,36,36,9,False
history_last,54,4132,6,15,15,False,36,36,9,False
history_last,54,4132,7,16,16,False,36,36,9,False
history_last,54,4132,8,17,17,False,36,36,9,False
history_last,54,4132,9,18,18,False,36,36,9,False
history_last,54,4132,10,19,19,False,36,36,9,False
history_last,54,4132,11,20,20,False,36,36,9,False
history_last,54,4132,12,21,21,False,36,36,9,False
history_last,54,4132,13,22,22,False,36,36,9,False
history_last,54,4132,14,23,23,False,36,36,9,False
history_last,54,4132,15,24,24,False,36,36,9,False
history_last,54,4132,16,25,25,False,36,36,9,False
history_last,54,4132,17,26,26,False,36,36,9,False
history_last,54,4132,18,27,27,False,36,36,9,False
history_last,54,4132,19,28,28,False,36,36,9,False
history_last,54,4132,20,29,29,False,36,36,9,False
history_last,54,4132,21,30,30,False,36,36,9,False
history_last,54,4132,22,31,31,False,36,36,9,False
history_last,54,4132,23,32,32,False,36,36,9,False
history_last,54,4132,24,33,33,False,36,36,9,False
history_last,54,4132,25,34,34,False,36,36,9,False
history_last,54,4132,26,35,35,False,36,36,9,False
history_last,54,4132,27,36,36,False,36,36,9,False
history_last,54,4132,28,37,37,False,36,36,9,False
history_last,54,4132,29,38,38,False,36,36,9,False
history_last,54,4132,30,39,39,False,36,36,9,False
history_last,54,4132,31,40,40,False,36,36,9,False
history_last,54,4132,32,41,41,False,36,36,9,False
history_last,54,4132,33,42,42,False,36,36,9,False
history_last,54,4132,34,43,43,False,36,36,9,False
history_last,54,4132,35,44,44,False,36,36,9,False
history_last,54,4132,36,45,45,False,36,36,9,False
history_last,54,4132,37,46,46,False,36,36,9,False
history_last,54,4132,38,47,47,False,36,36,9,False
history_last,54,4132,39,48,48,False,36,36,9,False
history_last,54,4132,40,49,49,False,36,36,9,False
history_last,54,4132,41,50,50,False,36,36,9,False
history_last,54,4132,42,51,51,False,36,36,9,False
history_last,54,4132,43,52,52,False,36,36,9,False
history_last,54,4132,44,53,53,False,36,36,9,False
history_last,54,4132,45,54,54,False,36,36,9,False
history_last,54,4132,46,55,55,False,36,36,9,False
history_last,54,4132,47,56,56,False,36,36,9,False
history_last,54,4132,48,57,57,False,36,36,9,False
history_last,54,4132,49,58,58,False,36,36,9,False
history_last,54,4132,50,59,59,False,36,36,9,False
history_last,54,4132,51,60,60,False,36,36,9,False
history_last,54,4132,52,61,61,False,36,36,9,False
history_last,54,4132,53,62,62,False,36,36,9,False
history_last,54,4132,54,63,63,False,36,36,9,False
history_last,54,4132,55,0,0,False,36,36,9,False
history_last,54,4132,56,1,1,False,36,36,9,False
history_last,54,4132,57,2,2,False,36,36,9,False
history_last,54,4132,58,3,3,False,36,36,9,False
history_last,54,4132,59,4,4,False,36,36,9,False
history_last,54,4132,60,5,5,False,36,36,9,False
history_last,54,4132,61,6,6,False,36,36,9,False
history_last,54,4132,62,7,7,False,36,36,9,False
history_last,54,4132,63,8,8,False,36,36,9,False
history_last,55,4172,0,8,8,False,32,32,8,False
history_last,55,4172,1,9,9,False,32,32,8,False
history_last,55,4172,2,10,10,False,32,32,8,False
history_last,55,4172,3,11,11,False,32,32,8,False
history_last,55,4172,4,12,12,False,32,32,8,False
history_last,55,4172,5,13,13,False,32,32,8,False
history_last,55,4172,6,14,14,False,32,32,8,False
history_last,55,4172,7,15,15,False,32,32,8,False
history_last,55,4172,8,16,16,False,32,32,8,False
history_last,55,4172,9,17,17,False,32,32,8,False
history_last,55,4172,10,18,18,False,32,32,8,False
history_last,55,4172,11,19,19,False,32,32,8,False
history_last,55,4172,12,20,20,False,32,32,8,False
history_last,55,4172,13,21,21,False,32,32,8,False
history_last,55,4172,14,22,22,False,32,32,8,False
history_last,55,4172,15,23,23,False,32,32,8,False
history_last,55,4172,16,24,24,False,32,32,8,False
history_last,55,4172,17,25,25,False,32,32,8,False
history_last,55,4172,18,26,26,False,32,32,8,False
history_last,55,4172,19,27,27,False,32,32,8,False
history_last,55,4172,20,28,28,False,32,32,8,False
history_last,55,4172,21,29,29,False,32,32,8,False
history_last,55,4172,22,30,30,False,32,32,8,False
history_last,55,4172,23,31,31,False,32,32,8,False
history_last,55,4172,24,32,32,False,32,32,8,False
history_last,55,4172,25,33,33,False,32,32,8,False
history_last,55,4172,26,34,34,False,32,32,8,False
history_last,55,4172,27,35,35,False,32,32,8,False
history_last,55,4172,28,36,36,False,32,32,8,False
history_last,55,4172,29,37,37,False,32,32,8,False
history_last,55,4172,30,38,38,False,32,32,8,False
history_last,55,4172,31,39,39,False,32,32,8,False
history_last,55,4172,32,40,40,False,32,32,8,False
history_last,55,4172,33,41,41,False,32,32,8,False
history_last,55,4172,34,42,42,False,32,32,8,False
history_last,55,4172,35,43,43,False,32,32,8,False
history_last,55,4172,36,44,44,False,32,32,8,False
history_last,55,4172,37,45,45,False,32,32,8,False
history_last,55,4172,38,46,46,False,32,32,8,False
history_last,55,4172,39,47,47,False,32,32,8,False
history_last,55,4172,40,48,48,False,32,32,8,False
history_last,55,4172,41,49,49,False,32,32,8,False
history_last,55,4172,42,50,50,False,32,32,8,False
history_last,55,4172,43,51,51,False,32,32,8,False
history_last,55,4172,44,52,52,False,32,32,8,False
history_last,55,4172,45,53,53,False,32,32,8,False
history_last,55,4172,46,54,54,False,32,32,8,False
history_last,55,4172,47,55,55,False,32,32,8,False
history_last,55,4172,48,56,56,False,32,32,8,False
history_last,55,4172,49,57,57,False,32,32,8,False
history_last,55,4172,50,58,58,False,32,32,8,False
history_last,55,4172,51,59,59,False,32,32,8,False
history_last,55,4172,52,60,60,False,32,32,8,False
history_last,55,4172,53,61,61,False,32,32,8,False
history_last,55,4172,54,62,62,False,32,32,8,False
history_last,55,4172,55,63,63,False,32,32,8,False
history_last,55,4172,56,0,0,False,32,32,8,False
history_last,55,4172,57,1,1,False,32,32,8,False
history_last,55,4172,58,2,2,False,32,32,8,False
history_last,55,4172,59,3,3,False,32,32,8,False
history_last,55,4172,60,4,4,False,32,32,8,False
history_last,55,4172,61,5,5,False,32,32,8,False
history_last,55,4172,62,6,6,False,32,32,8,False
history_last,55,4172,63,7,7,False,32,32,8,False
history_last,56,4208,0,7,7,False,28,28,7,False
history_last,56,4208,1,8,8,False,28,28,7,False
history_last,56,4208,2,9,9,False,28,28,7,False
history_last,56,4208,3,10,10,False,28,28,7,False
history_last,56,4208,4,11,11,False,28,28,7,False
history_last,56,4208,5,12,12,False,28,28,7,False
history_last,56,4208,6,13,13,False,28,28,7,False
history_last,56,4208,7,14,14,False,28,28,7,False
history_last,56,4208,8,15,15,False,28,28,7,False
history_last,56,4208,9,16,16,False,28,28,7,False
history_last,56,4208,10,17,17,False,28,28,7,False
history_last,56,4208,11,18,18,False,28,28,7,False
history_last,56,4208,12,19,19,False,28,28,7,False
history_last,56,4208,13,20,20,False,28,28,7,False
history_last,56,4208,14,21,21,False,28,28,7,False
history_last,56,4208,15,22,22,False,28,28,7,False
history_last,56,4208,16,23,23,False,28,28,7,False
history_last,56,4208,17,24,24,False,28,28,7,False
history_last,56,4208,18,25,25,False,28,28,7,False
history_last,56,4208,19,26,26,False,28,28,7,False
history_last,56,4208,20,27,27,False,28,28,7,False
history_last,56,4208,21,28,28,False,28,28,7,False
history_last,56,4208,22,29,29,False,28,28,7,False
history_last,56,4208,23,30,30,False,28,28,7,False
history_last,56,4208,24,31,31,False,28,28,7,False
history_last,56,4208,25,32,32,False,28,28,7,False
history_last,56,4208,26,33,33,False,28,28,7,False
history_last,56,4208,27,34,34,False,28,28,7,False
history_last,56,4208,28,35,35,False,28,28,7,False
history_last,56,4208,29,36,36,False,28,28,7,False
history_last,56,4208,30,37,37,False,28,28,7,False
history_last,56,4208,31,38,38,False,28,28,7,False
history_last,56,4208,32,39,39,False,28,28,7,False
history_last,56,4208,33,40,40,False,28,28,7,False
history_last,56,4208,34,41,41,False,28,28,7,False
history_last,56,4208,35,42,42,False,28,28,7,False
history_last,56,4208,36,43,43,False,28,28,7,False
history_last,56,4208,37,44,44,False,28,28,7,False
history_last,56,4208,38,45,45,False,28,28,7,False
history_last,56,4208,39,46,46,False,28,28,7,False
history_last,56,4208,40,47,47,False,28,28,7,False
history_last,56,4208,41,48,48,False,28,28,7,False
history_last,56,4208,42,49,49,False,28,28,7,False
history_last,56,4208,43,50,50,False,28,28,7,False
history_last,56,4208,44,51,51,False,28,28,7,False
history_last,56,4208,45,52,52,False,28,28,7,False
history_last,56,4208,46,53,53,False,28,28,7,False
history_last,56,4208,47,54,54,False,28,28,7,False
history_last,56,4208,48,55,55,False,28,28,7,False
history_last,56,4208,49,56,56,False,28,28,7,False
history_last,56,4208,50,57,57,False,28,28,7,False
history_last,56,4208,51,58,58,False,28,28,7,False
history_last,56,4208,52,59,59,False,28,28,7,False
history_last,56,4208,53,60,60,False,28,28,7,False
history_last,56,4208,54,61,61,False,28,28,7,False
history_last,56,4208,55,62,62,False,28,28,7,False
history_last,56,4208,56,63,63,False,28,28,7,False
history_last,56,4208,57,0,0,False,28,28,7,False
history_last,56,4208,58,1,1,False,28,28,7,False
history_last,56,4208,59,2,2,False,28,28,7,False
history_last,56,4208,60,3,3,False,28,28,7,False
history_last,56,4208,61,4,4,False,28,28,7,False
history_last,56,4208,62,5,5,False,28,28,7,False
history_last,56,4208,63,6,6,False,28,28,7,False
history_last,57,4240,0,6,6,False,24,24,6,False
history_last,57,4240,1,7,7,False,24,24,6,False
history_last,57,4240,2,8,8,False,24,24,6,False
history_last,57,4240,3,9,9,False,24,24,6,False
history_last,57,4240,4,10,10,False,24,24,6,False
history_last,57,4240,5,11,11,False,24,24,6,False
history_last,57,4240,6,12,12,False,24,24,6,False
history_last,57,4240,7,13,13,False,24,24,6,False
history_last,57,4240,8,14,14,False,24,24,6,False
history_last,57,4240,9,15,15,False,24,24,6,False
history_last,57,4240,10,16,16,False,24,24,6,False
history_last,57,4240,11,17,17,False,24,24,6,False
history_last,57,4240,12,18,18,False,24,24,6,False
history_last,57,4240,13,19,19,False,24,24,6,False
history_last,57,4240,14,20,20,False,24,24,6,False
history_last,57,4240,15,21,21,False,24,24,6,False
history_last,57,4240,16,22,22,False,24,24,6,False
history_last,57,4240,17,23,23,False,24,24,6,False
history_last,57,4240,18,24,24,False,24,24,6,False
history_last,57,4240,19,25,25,False,24,24,6,False
history_last,57,4240,20,26,26,False,24,24,6,False
history_last,57,4240,21,27,27,False,24,24,6,False
history_last,57,4240,22,28,28,False,24,24,6,False
history_last,57,4240,23,29,29,False,24,24,6,False
history_last,57,4240,24,30,30,False,24,24,6,False
history_last,57,4240,25,31,31,False,24,24,6,False
history_last,57,4240,26,32,32,False,24,24,6,False
history_last,57,4240,27,33,33,False,24,24,6,False
history_last,57,4240,28,34,34,False,24,24,6,False
history_last,57,4240,29,35,35,False,24,24,6,False
history_last,57,4240,30,36,36,False,24,24,6,False
history_last,57,4240,31,37,37,False,24,24,6,False
history_last,57,4240,32,38,38,False,24,24,6,False
history_last,57,4240,33,39,39,False,24,24,6,False
history_last,57,4240,34,40,40,False,24,24,6,False
history_last,57,4240,35,41,41,False,24,24,6,False
history_last,57,4240,36,42,42,False,24,24,6,False
history_last,57,4240,37,43,43,False,24,24,6,False
history_last,57,4240,38,44,44,False,24,24,6,False
history_last,57,4240,39,45,45,False,24,24,6,False
history_last,57,4240,40,46,46,False,24,24,6,False
history_last,57,4240,41,47,47,False,24,24,6,False
history_last,57,4240,42,48,48,False,24,24,6,False
history_last,57,4240,43,49,49,False,24,24,6,False
history_last,57,4240,44,50,50,False,24,24,6,False
history_last,57,4240,45,51,51,False,24,24,6,False
history_last,57,4240,46,52,52,False,24,24,6,False
history_last,57,4240,47,53,53,False,24,24,6,False
history_last,57,4240,48,54,54,False,24,24,6,False
history_last,57,4240,49,55,55,False,24,24,6,False
history_last,57,4240,50,56,56,False,24,24,6,False
history_last,57,4240,51,57,57,False,24,24,6,False
history_last,57,4240,52,58,58,False,24,24,6,False
history_last,57,4240,53,59,59,False,24,24,6,False
history_last,57,4240,54,60,60,False,24,24,6,False
history_last,57,4240,55,61,61,False,24,24,6,False
history_last,57,4240,56,62,62,False,24,24,6,False
history_last,57,4240,57,63,63,False,24,24,6,False
history_last,57,4240,58,0,0,False,24,24,6,False
history_last,57,4240,59,1,1,False,24,24,6,False
history_last,57,4240,60,2,2,False,24,24,6,False
history_last,57,4240,61,3,3,False,24,24,6,False
history_last,57,4240,62,4,4,False,24,24,6,False
history_last,57,4240,63,5,5,False,24,24,6,False
history_last,58,4268,0,5,5,False,20,20,5,False
